,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
11,0.1301,0.2184,0.1387,0.1635,0.1475,0.1217,0.1648,0.1563,0.2259,0.0548,2.1375,0.2322,0.2097,0.1602,0.1499,0.1415,0.2865,0.1313,0.2335,0.1614,0.112,0.0664,0.0785,0.202,0.2643,0.191
12,0.1749,0.2543,0.6411,0.1999,0.1906,0.1519,0.3229,0.3725,0.4706,0.298,0.2902,2.1375,0.3908,0.3086,0.2894,0.1892,0.1949,0.3649,0.4343,0.4166,0.3247,0.4096,0.3678,0.3253,0.5736,0.4404
13,0.1893,0.3135,0.4212,0.2768,0.1948,0.1379,0.3744,0.193,0.2861,0.2912,0.2484,0.4267,2.1375,0.319,0.2206,0.1409,0.2411,0.1415,0.3355,0.2935,0.2307,0.2609,0.1444,0.2317,0.5981,0.5348
14,0.0688,0.2598,0.2585,0.2012,0.1309,0.4519,0.0988,0.2753,0.1877,0.2906,0.1602,0.2751,0.2225,2.1375,0.1905,0.2157,0.1333,0.2462,0.2342,0.1889,0.2111,0.2133,0.163,0.3157,0.3903,0.3024
15,0.1021,0.2377,0.2821,0.2531,0.2775,0.1355,0.2697,0.2278,0.2248,0.1197,0.1731,0.2875,0.2032,0.1941,2.1375,0.1356,0.18,0.3973,0.2699,0.2646,0.1811,0.1813,0.1463,0.2294,0.3018,0.1342
16,0.2715,0.4711,0.1134,0.1208,0.1519,0.3394,0.2495,0.1353,0.0959,0.2241,0.1415,0.1085,0.1077,0.1867,0.1272,2.1375,0.2247,0.128,0.2038,0.2075,0.1106,0.1166,0.1368,0.1765,0.1043,0.0986
17,0.1125,0.1161,0.1243,0.175,0.1627,0.2144,0.2768,0.1546,0.1126,0.0645,0.2422,0.1432,0.23,0.1259,0.1631,0.2203,2.1375,0.1642,0.0748,0.3367,0.1047,0.1078,0.1706,0.1366,0.3189,0.3438
18,0.1645,0.2305,0.3681,0.2095,0.2206,0.1477,0.3124,0.2225,0.3361,0.0989,0.1513,0.3609,0.1317,0.2689,0.3639,0.1423,0.1975,2.1375,0.2038,0.3063,0.1631,0.1489,0.2632,0.2761,0.3669,0.2834
19,0.2819,0.283,0.4499,0.2113,0.2107,0.2597,0.3627,0.2764,0.3046,0.2708,0.2597,0.4564,0.2977,0.2795,0.2743,0.2165,0.1065,0.206,2.1375,0.428,0.274,0.2796,0.1766,0.4947,0.7565,0.4828
20,0.1499,0.2588,0.3549,0.2619,0.146,0.1499,0.3471,0.3432,0.3079,0.1096,0.1805,0.4402,0.2728,0.2735,0.2737,0.2344,0.3409,0.3053,0.4325,2.1375,0.2527,0.1039,0.2287,0.3084,0.6749,0.7525
21,0.0363,0.0701,0.228,0.1315,0.1197,0.1732,0.2001,0.1055,0.271,0.2588,0.1246,0.3178,0.1894,0.2101,0.1685,0.1531,0.1321,0.1484,0.2522,0.2204,2.1375,0.3436,0.2159,0.0913,0.2478,0.1352
22,0.1009,0.0967,0.2732,0.2057,0.0847,0.0973,0.2844,0.2271,0.1354,0.356,0.0822,0.3247,0.2043,0.2425,0.1546,0.1416,0.1341,0.1186,0.2728,0.0791,0.3188,2.1375,0.2303,0.2358,0.3923,0.2831
23,0.084,0.1453,0.3565,0.1521,0.157,0.1438,0.318,0.2218,0.2662,0.1942,0.0933,0.3643,0.1343,0.1646,0.1448,0.1606,0.2226,0.2696,0.1766,0.2392,0.2274,0.2467,2.1375,0.2583,0.3374,0.2412
24,0.1462,0.2434,0.3268,0.2385,0.1387,0.1605,0.3438,0.1791,0.3203,0.1157,0.2415,0.3696,0.2156,0.386,0.2326,0.2836,0.1593,0.2766,0.5037,0.3211,0.1174,0.2661,0.2678,2.1375,0.6786,0.3411
25,0.2384,0.3043,0.4684,0.3529,0.2851,0.1913,0.4496,0.3644,0.389,0.3099,0.2896,0.5434,0.4997,0.4279,0.279,0.1433,0.3467,0.3612,0.6936,0.6054,0.2399,0.3729,0.3205,0.6026,2.1375,0.7793
26,0.1877,0.1773,0.4511,0.1826,0.1987,0.076,0.4097,0.3189,0.3242,0.1057,0.2021,0.4529,0.5075,0.3776,0.1278,0.0986,0.3538,0.2771,0.4713,0.7335,0.139,0.2694,0.2335,0.3104,0.851,2.1375
